Model: LDA - Params: {'n_topics': 10, 'chunk_size': 2000, 'passes': 20, 'alpha': 'symmetric', 'n_iters': 400} - Train Time: 95.47555780410767 - Perplexity: -7.962039754799514
Model: LDA - Params: {'n_topics': 20, 'chunk_size': 2000, 'passes': 40, 'alpha': 'symmetric', 'n_iters': 400} - Train Time: 124.8435230255127 - Perplexity: -7.88517195166144
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 3.9314751625061035 - Perplexity: None
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 2000, 'passes': 40, 'alpha': 'symmetric', 'n_iters': 400} - Train Time: 160.20402789115906 - Perplexity: -7.914447762779502
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 4.028479099273682 - Perplexity: None
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 4.313544988632202 - Perplexity: None
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 4.08048415184021 - Perplexity: None
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 7.655908823013306 - Perplexity: 2558.405404311751
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 7.690898180007935 - Perplexity: 14333.185999405905
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 7.754654884338379 - Perplexity: 15530.956401653852
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 3.896296977996826 - Perplexity: 4571.323624153748
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 2000, 'passes': 40, 'alpha': 'symmetric', 'n_iters': 400} - Train Time: 161.8004560470581 - Perplexity: 1651.8845158690835
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 6.110996961593628 - Perplexity: 4232.329941061742
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 3.98760986328125 - Perplexity: 4359.970209583519
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 4.332313776016235 - Perplexity: 4218.7524756054145
Model: HDP - Params: {'chunk_size': 2000} - Train Time: 3.96835994720459 - Perplexity: 4258.406726879643
Model: HDP - Params: {'chunk_size': 1000} - Train Time: 4.731389999389648 - Perplexity: 2754.5960584646887
Model: HDP - Params: {'chunk_size': 256} - Train Time: 4.085047721862793 - Perplexity: 3250.3265111991655
Model: HDP - Params: {'chunk_size': 1000} - Train Time: 4.659738063812256 - Perplexity: 3576.6941418367132
Model: HDP - Params: {'chunk_size': 256} - Train Time: 3.63586688041687 - Perplexity: 2797.339225570411
Model: HDP - Params: {'chunk_size': 128} - Train Time: 4.117882966995239 - Perplexity: 3094.2511968381227
Model: HDP - Params: {'chunk_size': 128} - Train Time: 8.984259128570557 - Perplexity: 1208.6012420760385
Model: HDP - Params: {'chunk_size': 128} - Train Time: 10.137583255767822 - Perplexity: 3959.286771928247
Model: HDP - Params: {'chunk_size': 128} - Train Time: 8.430327892303467 - Perplexity: 1248.4486596860438
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 2000, 'passes': 40, 'alpha': 'symmetric', 'n_iters': 400} - Train Time: 539.1539793014526 - Perplexity: 1237.4860380195705
Model: LDA - Params: {'n_topics': 10, 'chunk_size': 2000, 'passes': 40, 'alpha': 'symmetric', 'n_iters': 400} - Train Time: 172.87003707885742 - Perplexity: 1104.1434956574876
Model: LDA - Params: {'n_topics': 10, 'chunk_size': 2000, 'passes': 40, 'alpha': 'symmetric', 'n_iters': 400} - Train Time: 154.85437083244324 - Perplexity: 1057.4963496748378
Model: HDP - Params: {'chunk_size': 128} - Train Time: 8.117776870727539 - Perplexity: 1143.0398301103235
Model: HDP - Params: {'chunk_size': 128} - Train Time: 15.404487133026123 - Perplexity: 1224.7045516248907
Model: HDP - Params: {'chunk_size': 128} - Train Time: 6.079444885253906 - Perplexity: 3322.2047155711084
Model: LDA - Params: {'n_topics': 200, 'chunk_size': 2000, 'passes': 40, 'alpha': 'symmetric', 'n_iters': 400} - Train Time: 723.8641140460968 - Perplexity: 1469.345287638097
Model: HDP - Params: {'max_chunks': 100, 'chunk_size': 256} - Train Time: 5.327933073043823 - Perplexity: 3862.9340115359364
Model: HDP - Params: {'max_chunks': 1000, 'chunk_size': 256} - Train Time: 5.5112409591674805 - Perplexity: 3517.035244518018
Model: HDP - Params: {'max_chunks': 100, 'max_time': 60, 'chunk_size': 256} - Train Time: 81.68193888664246 - Perplexity: 3186.620120389706
Model: HDP - Params: {'max_chunks': 500, 'max_time': 60, 'chunk_size': 256} - Train Time: 388.294233083725 - Perplexity: 3349.495202572766
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 2000, 'passes': 1, 'alpha': 'symmetric', 'n_iters': 50} - Train Time: 3.509099006652832 - Perplexity: 3036.784956214626
Model: HDP - Params: {'max_time': 60, 'chunk_size': 256} - Train Time: 5.80520486831665 - Perplexity: 3192.036887481869
Model: LDA - Params: {'n_topics': 10, 'chunk_size': 2000, 'passes': 1, 'alpha': 'symmetric', 'n_iters': 50} - Train Time: 1.5340931415557861 - Perplexity: 3541.815837643789
Model: HDP - Params: {'max_time': 60, 'chunk_size': 256} - Train Time: 4.278653860092163 - Perplexity: 2653.3379187796463
Model: LDA - Params: {'n_topics': 10, 'chunk_size': 2000, 'passes': 1, 'alpha': 'symmetric', 'n_iters': 50} - Train Time: 1.0562329292297363 - Perplexity: 3752.059961410643
Model: LDA - Params: {'n_topics': 10, 'chunk_size': 256, 'passes': 1, 'alpha': 'symmetric', 'n_iters': 50} - Train Time: 1.0572509765625 - Perplexity: 2828.369243602283
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 256, 'passes': 1, 'alpha': 'symmetric', 'n_iters': 50} - Train Time: 3.353043794631958 - Perplexity: 2230.0479731483574
Model: HDP - Params: {'max_time': 60, 'chunk_size': 64} - Train Time: 5.155867099761963 - Perplexity: 3471.163090456223
Model: HDP - Params: {'max_time': 60, 'chunk_size': 128} - Train Time: 4.31793999671936 - Perplexity: 3257.294954368633
Model: HDP - Params: {'chunk_size': 256} - Train Time: 3.320849895477295 - Perplexity: 3013.345406846737
Model: HDP - Params: {'chunk_size': 256} - Train Time: 3.373008966445923 - Perplexity: 3398.5796410545563
Model: HDP - Params: {'chunk_size': 256} - Train Time: 3.854994058609009 - Perplexity: 3360.116655283349
Model: HDP - Params: {'chunk_size': 256} - Train Time: 3.618844747543335 - Perplexity: 3393.5319960876977
Model: HDP - Params: {'chunk_size': 256} - Train Time: 3.5366241931915283 - Perplexity: 3673.2589865604614
Model: LDA - Params: {'n_topics': 10, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 0.730128288269043 - Perplexity: 3080.8294293981403
Model: LDA - Params: {'n_topics': 80, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.775069236755371 - Perplexity: 2821.7200967341346
Model: LDA - Params: {'n_topics': 80, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.8936986923217773 - Perplexity: 2917.7398442989584
Model: LDA - Params: {'n_topics': 80, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.7792930603027344 - Perplexity: 2807.8082247179846
Model: LDA - Params: {'n_topics': 90, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.1918578147888184 - Perplexity: 2410.029460502493
Model: LDA - Params: {'n_topics': 90, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.05336594581604 - Perplexity: 3434.1298406437513
Model: LDA - Params: {'n_topics': 90, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.97135066986084 - Perplexity: 2715.877780165324
Model: LDA - Params: {'n_topics': 90, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.9254190921783447 - Perplexity: 2799.8098835231353
Model: LDA - Params: {'n_topics': 90, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.3163809776306152 - Perplexity: 2631.7742155322903
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.8237969875335693 - Perplexity: 2766.010133067456
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.851580858230591 - Perplexity: 2878.7993123883734
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.717816114425659 - Perplexity: 3093.7950544650107
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.9048759937286377 - Perplexity: 2832.1317103660813
Model: LDA - Params: {'n_topics': 100, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 2.887253999710083 - Perplexity: 2785.70028183261
Model: LDA - Params: {'n_topics': 110, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.4511380195617676 - Perplexity: 2330.6716558966846
Model: LDA - Params: {'n_topics': 110, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.355103015899658 - Perplexity: 3254.337006657563
Model: LDA - Params: {'n_topics': 110, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.2981579303741455 - Perplexity: 2463.6374394055633
Model: LDA - Params: {'n_topics': 110, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.2292380332946777 - Perplexity: 2944.287440422344
Model: LDA - Params: {'n_topics': 110, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.0452229976654053 - Perplexity: 3059.3220601963903
Model: LDA - Params: {'n_topics': 120, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.3759610652923584 - Perplexity: 2923.6192190248
Model: LDA - Params: {'n_topics': 120, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.3657779693603516 - Perplexity: 2907.8477265349343
Model: LDA - Params: {'n_topics': 120, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 6.350365877151489 - Perplexity: 3008.3413244064673
Model: LDA - Params: {'n_topics': 120, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 4.403827905654907 - Perplexity: 2811.804829891424
Model: LDA - Params: {'n_topics': 120, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.459188222885132 - Perplexity: 2171.5752331241974
Model: LDA - Params: {'n_topics': 130, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 4.570451974868774 - Perplexity: 2811.7388452229943
Model: LDA - Params: {'n_topics': 130, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 4.14774489402771 - Perplexity: 3126.6540455792892
Model: LDA - Params: {'n_topics': 130, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.2971251010894775 - Perplexity: 3019.729758651762
Model: LDA - Params: {'n_topics': 130, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.4388821125030518 - Perplexity: 2668.3942071452484
Model: LDA - Params: {'n_topics': 130, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.44293475151062 - Perplexity: 2462.069989681112
Model: LDA - Params: {'n_topics': 140, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 4.220541000366211 - Perplexity: 2626.7224490372823
Model: LDA - Params: {'n_topics': 140, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.683988094329834 - Perplexity: 2818.6535181092167
Model: LDA - Params: {'n_topics': 140, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.4690558910369873 - Perplexity: 2591.33590938257
Model: LDA - Params: {'n_topics': 140, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.557926893234253 - Perplexity: 2590.2097045495298
Model: LDA - Params: {'n_topics': 140, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 4.046790838241577 - Perplexity: 2855.1179040183797
Model: LDA - Params: {'n_topics': 150, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 4.061175107955933 - Perplexity: 2568.4910308048998
Model: LDA - Params: {'n_topics': 150, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.7920939922332764 - Perplexity: 3114.481662759507
Model: LDA - Params: {'n_topics': 150, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 5.013302803039551 - Perplexity: 2153.358694719576
Model: LDA - Params: {'n_topics': 150, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 4.1714277267456055 - Perplexity: 2704.304423235069
Model: LDA - Params: {'n_topics': 150, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.77864408493042 - Perplexity: 2953.302063445763
Model: LDA - Params: {'n_topics': 160, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.7604572772979736 - Perplexity: 2117.85955735002
Model: LDA - Params: {'n_topics': 160, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.6103622913360596 - Perplexity: 2884.2890866146486
Model: LDA - Params: {'n_topics': 160, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.7287039756774902 - Perplexity: 2796.0298444217437
Model: LDA - Params: {'n_topics': 160, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.918890953063965 - Perplexity: 2514.4614150294815
Model: LDA - Params: {'n_topics': 160, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.69779896736145 - Perplexity: 2853.7452730589853
Model: LDA - Params: {'n_topics': 170, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.894608974456787 - Perplexity: 2643.6120261675305
Model: LDA - Params: {'n_topics': 170, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.949885845184326 - Perplexity: 2960.9251381653417
Model: LDA - Params: {'n_topics': 170, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.902172803878784 - Perplexity: 2241.5288138964047
Model: LDA - Params: {'n_topics': 170, 'chunk_size': 256, 'alpha': 'symmetric', 'eta': 'symmetric'} - Train Time: 3.8902809619903564 - Perplexity: 2523.2987904428815
